QUEST_LV_0300_20150717_000051	$Falar com Kupole Meile
QUEST_LV_0300_20150717_000052	$Fale para Kupole que você salvou da Geada de Pedra.
QUEST_LV_0300_20150717_000053	$Examine os Detectores de Petrificação
QUEST_LV_0300_20150717_000054	$Verifique os detectores em áreas nas quais você ainda não foi capaz de ajudar Kupole Meile a guiar as almas em segurança da Geada de Pedra.
QUEST_LV_0300_20150717_000055	$Volte até Kupole Meile
QUEST_LV_0300_20150717_000056	$Você checou os 4 detectores, exceto o da entrada. Agora volte até Kupole Meile.
QUEST_LV_0300_20150717_000057	$Você tem algo a dizer sobre reativar o detector quebrado. Fale com Kupole Meile novamente.
QUEST_LV_0300_20150717_000058	$Encontre o Guarda do Exército Real Retia
QUEST_LV_0300_20150717_000059	$Kupole disse que o Exército Real instalou os detectores de petrificação. Encontre o Guarda do Exército Real Retia na Área de Verkti.
QUEST_LV_0300_20150717_000060	$Falar mais com Guarda do Exército Real Retia sobre o detector problemático na Fortaleza da Costa.
QUEST_LV_0300_20150717_000061	Encontre a peça para o detector de petrificação
QUEST_LV_0300_20150717_000062	Ouça o que o Guarda do Exército Real Retia tem a dizer e procure pelos soldados que foram enviados à Fortaleza da Costa. Se algo aconteceu a eles, você terá de recuperar a peça do detector de seus corpos. Também tente caçar os monstros na área.
QUEST_LV_0300_20150717_000063	Encontre Kupole Meile
QUEST_LV_0300_20150717_000064	Infelizmente, os soldados do Exército Real não sobreviveram, mas você foi capaz de obter todas as peças necessárias para o detector. Vá avisar Kupole sobre o ocorrido, e então conserte o detector de petrificação.
QUEST_LV_0300_20150717_000065	Antes de você ir consertar o detector de petrificação, fale com Kupole Meile sobre a situação atual.
QUEST_LV_0300_20150717_000066	Consertar o Detector de Petrificação
QUEST_LV_0300_20150717_000067	Consertar o primeiro detector de petrificação que não estava funcionando.
QUEST_LV_0300_20150717_000068	Você derrotou todos os monstros que começaram a atacar quando você tentou consertar o detector de petrificação. Agora você pode voltar a consertar o detector de petrificação em paz.
QUEST_LV_0300_20150717_000069	Consertar o Terceiro Detector de Petrificação
QUEST_LV_0300_20150717_000070	Agora vá consertar o terceiro detector de petrificação.
QUEST_LV_0300_20150717_000071	Encontre Barbante de Fixação
QUEST_LV_0300_20150717_000072	Você vai precisar de barbante para fixar e prender a peça ao detector. Tente obter isso caçando monstros.
QUEST_LV_0300_20150717_000073	Você obteve barbante suficiente para prender a peça. Agora conserte o terceiro detector de petrificação.
QUEST_LV_0300_20150717_000074	Cace monstros e obtenha %s
QUEST_LV_0300_20150717_000075	Cace monstros e obtenha barbante
QUEST_LV_0300_20150717_000076	Avise Kupole Meile que você consertou todos os detectores de petrificação.
QUEST_LV_0300_20150717_000077	Examine o Dispositivo Misterioso
QUEST_LV_0300_20150717_000078	À medida que você se aproxima do dispositivo misterioso, sente uma estranha atração, e não consegue evitar se aproximar. O que poderia ser esse dispositivo? Talvez você descubra, se tentar encostar nele?
QUEST_LV_0300_20150717_000079	Encontre Svitrigaila
QUEST_LV_0300_20150717_000080	Você começa a sentir sua força se esvaindo a cada segundo, como se sua alma estivesse sendo sugada de seu corpo. Encontre alguém que pode te ajudar a sair dessa situação.
QUEST_LV_0300_20150717_000081	Seu Único Desejo
QUEST_LV_0300_20150717_000082	Fale com Svitrigaila
QUEST_LV_0300_20150717_000083	Parece que você terá de escutar a história de Svitrigaila.
QUEST_LV_0300_20150717_000084	Recolha Ervas Venenosas
QUEST_LV_0300_20150717_000085	Svitrigaila diz que, como um Revelador, não seria ruim se você o ajudasse a cometer suicídio, e pede que recolha algumas ervas venenosas.
QUEST_LV_0300_20150717_000086	Entregue as Ervas Venenosas a Svitrigaila
QUEST_LV_0300_20150717_000087	Você recolheu todas as ervas venenosas que Svitrigaila pediu para você pegar. Agora volte para Svitrigaila e lhe dê as ervas venenosas que você obteve.
QUEST_LV_0300_20150717_000088	Fale com o Mestre Clérigo para obter a água benta que Svitrigaila precisa.
QUEST_LV_0300_20150717_000089	Volte até Svitrigaila
QUEST_LV_0300_20150717_000090	O Mestre Clérigo é teimoso e recusou seu pedido. Isso é uma pena. Bem, de qualquer forma, vá contar o que aconteceu a Svitrigaila.
QUEST_LV_0300_20150717_000091	Você deu as ervas venenosas a Svitrigaila, e ele parece tê-las comido, mas você não notou nenhuma mudança nele. Tente falar de novo com ele.
QUEST_LV_0300_20150717_000092	Não houve qualquer efeito em Svitrigaila depois de ingerir as ervas venenosas, talvez ele precise misturá-las com água benta primeiro, e então comê-las para obter o resultado desejado. Encontre o Mestre Clérigo e obtenha a água benta com ele.
QUEST_LV_0300_20150717_000093	Destrua o Terminal
QUEST_LV_0300_20150717_000094	Fala novamente com Svitrigaila.
QUEST_LV_0300_20150717_000095	Destrua o Terminal do Compactador de Alma
QUEST_LV_0300_20150717_000096	Para ajudar Svitrigaila, você terá de destruir o Dispositivo de Compactação de Alma. Você precisa, de antemão, obter algumas ferramentas que ajudarão a destruir o terminal do Dispositivo de Compactação de Alma, e então seu Computador Central. Antes de tudo, destrua o primeiro terminal.
QUEST_LV_0300_20150717_000097	Avise Svitrigaila
QUEST_LV_0300_20150717_000098	Você destruiu o terminal. E conseguiu, com sucesso, recuperar o cerne do terminal. Entregue o cerne a Svitrigaila.
QUEST_LV_0300_20150717_000099	Destrua o Terminal e Recupere seu Cerne.
QUEST_LV_0300_20150717_000100	Pergunte a Svitrigaila como destruir o terminal na próxima área.
QUEST_LV_0300_20150717_000101	Raspe e Obtenha Partículas de Petrificação
QUEST_LV_0300_20150717_000102	De acordo com Svitrigaila, você precisa amplificar o poder da pólvora para destruir o próximo terminal, e para isso precisará raspar as partículas coletadas de objetos petrificados na área.
QUEST_LV_0300_20150717_000103	Exploda o Terminal
QUEST_LV_0300_20150717_000104	Use a pólvora que recebeu de Svitrigaila e as partículas de petrificação que obteve para explodir o segundo terminal.
QUEST_LV_0300_20150717_000105	Pergunte a Svitrigaila o que será necessário para destruir o próximo terminal.
QUEST_LV_0300_20150717_000106	Destrua o Terminal
QUEST_LV_0300_20150717_000107	Svitrigaila diz que o terceiro terminal será derrubado se qualquer coisa se aproximar dele. Recupere o cerne dos monstros petrificados próximos e arremesse-os contra o terminal para destruí-lo.
QUEST_LV_0300_20150717_000108	E Descanso Eterno
QUEST_LV_0300_20150717_000109	Agora que você se livrou de todos os terminais, volte até Svitrigaila.
QUEST_LV_0300_20150717_000110	Encontre Materiais para Confeccionar a Orbe Mágica
QUEST_LV_0300_20150717_000111	Svitrigaila deu a você um manual para criar um orbe mágico que pode livrar as almas presas do Compactador de Almas. Recolha os materiais de confecção necessários que Svitrigaila foi incapaz de obter dos monstros e use o manual para confeccionar o Orbe Mágico de Svitrigaila.
QUEST_LV_0300_20150717_000112	Vá Destruir o Compactador de Almas
QUEST_LV_0300_20150717_000113	Você confeccionou o Orbe Mágico de Svitrigaila. Agora leve o orbe ao Compactador de Alma.
QUEST_LV_0300_20150717_000114	Destrua o Compactador de Alma
QUEST_LV_0300_20150717_000115	Destrua o Compactador de Alma com o orbe de Svitrigaila.
QUEST_LV_0300_20150717_000116	Ao colocar o orbe de Svitrigaila, monstros começaram a ficar selvagens e correram em sua direção! Lute contra os monstros!
QUEST_LV_0300_20150717_000117	O Compactador de Almas foi destruído. Agora volte até Svitrigaila.
QUEST_LV_0300_20150717_000118	Diga Seu Adeus Final a Svitrigaila
QUEST_LV_0300_20150717_000119	Parece que chegou a hora de conceder o desejo de Svitrigaila.
QUEST_LV_0300_20150729_000120	Se você me ajudar a morrer, te libertarei daquela maldição.
QUEST_LV_0300_20150729_000121	Quem liga para o que aconteceu com esse corpo que não pode se mover, nem escapar dele.{nl}Só quero descansar um pouco.
QUEST_LV_0300_20150729_000122	Você só precisa obter as ervas venenosas da área acima de nós.
QUEST_LV_0300_20150729_000123	Essa área é conhecida por seu Veneno Azul
QUEST_LV_0300_20150729_000124	Obrigado. Deixe-me tentar comê-las, uma a uma...
QUEST_LV_0300_20150729_000125	Era o que eu temia... Ainda estou aqui.{nl}Ouvi dizer que o Mestre Clérigo tem água benta que, quando misturada com Veneno Azul, pode matar qualquer demônio com facilidade.
QUEST_LV_0300_20150729_000126	Mestre Clérigo!{nl}Vá até ele e obtenha água benta.
QUEST_LV_0300_20150729_000127	Faça uma jornada segura até Klaipeda.
QUEST_LV_0300_20150729_000128	..?{nl}O protetor de almas do Distrito Dingofasil?{nl}Ele não é um demônio?
QUEST_LV_0300_20150729_000129	Você está ajudando um demônio?{nl}Não vou me meter nos seus assuntos pessoais, mas como Mestre que serve à Deusa, não posso me envolver nisso. Por favor, saia daqui.
QUEST_LV_0300_20150729_000130	Jamais me envolverei nos negócios de um demônio.
QUEST_LV_0300_20150729_000131	Entendo... Eu deveria ter imaginado isso...{nl}Fui um tolo em acreditar no contrário.
QUEST_LV_0300_20150729_000132	Se chegar a esse ponto, acho que terei de tentar aquele método agora.{nl}Destruindo o Compactador de Alma que está aqui...{nl}Os seres que me enviaram até aqui me disseram.{nl}O Compactador de Alma e eu somos a mesma coisa. Por que não me lembrei disso até agora?
QUEST_LV_0300_20150729_000133	Em algum lugar nessa área, há um Compactador de Almas que absorve almas humanas.{nl}Ele condensa sua energia e a usa.{nl}É realmente um local apropriado para o Compactador de Almas, porque mesmo depois da Geada de Pedra passar por aqui, ainda há muita atividade dos Cavaleiros de Kaliss, caçadores de túmulos e soldados do Exército Real.
QUEST_LV_0300_20150729_000134	{nl}{nl}Se você pensar bem, os seres que me enviaram até aqui devem ter conectado minha vida ao Compactador de Almas para que eu possa coletar almas para eles para sempre. Então, se o Compactador de Almas fosse destruído, eu não morreria com ele?
QUEST_LV_0300_20150729_000135	O Compactador de Almas tem 3 terminais pelos quais absorve almas.{nl}Aquela sensação ruim que você sentiu antes também era um terminal tentando absorver sua alma.{nl}Por enquanto, tente acabar com esses terminais.
QUEST_LV_0300_20150729_000136	{nl}Se você conseguir destruir um terminal, deve conseguir recuperar seu cerne.{nl}Você precisa coletar esses cernes para confeccionar um orbe que te ajudará a destruir o Compactador de Almas.
QUEST_LV_0300_20150729_000137	Muito bem. Esse cerne agora será usado para criar um orbe que sobrecarregará o computador principal do Compactador de Almas.{nl}Agora posso sentir minha morte se aproximando.
QUEST_LV_0300_20150729_000138	Tente destruir o segundo terminal.{nl}Aqui, te darei uns explosivos, mas você precisará raspar algumas partículas de objetos petrificados nessa área para amplificar o poder dos explosivos.{nl}Já que a Geada de Pedra passa por aqui frequentemente, há muitos objetos petrificados por todos os cantos.
QUEST_LV_0300_20150729_000139	Novamente, você precisa recuperar o cerne desse terminal também.
QUEST_LV_0300_20150729_000140	Agora só falta um terminal... Sinto que estou enfraquecendo...{nl}O último terminal deve estar em curto circuito.{nl}Tente obter os cernes de monstros petrificados na área e arremesse-os contra o terminal.{nl}Isso deve ser suficiente para fazê-lo desabar.
QUEST_LV_0300_20150729_000141	E, é claro, traga-me o cerne do último terminal.{nl}Almas condensadas estão concentradas nesses cernes... Só precisamos usá-los para confeccionar o orbe que sobrecarregará o Compactador de Almas.
QUEST_LV_0300_20150729_000142	Agora você coletou todos. Aqui, te darei o manual.{nl}Use isso para confeccionar o orbe para sobrecarregar o Compactador de Alma.{nl}
QUEST_LV_0300_20150729_000143	
QUEST_LV_0300_20150729_000144	
QUEST_LV_0300_20150729_000145	
QUEST_LV_0300_20150729_000146	
QUEST_LV_0300_20150729_000147	
QUEST_LV_0300_20150729_000148	
QUEST_LV_0300_20150729_000149	
QUEST_LV_0300_20150729_000150	$Eu vou cooperar.
QUEST_LV_0300_20150729_000151	$Relação entre o Dispositivo de Integração de Espírito e Svitrigaila
QUEST_LV_0300_20150729_000152	$Talvez sua alma esteja sendo drenada, você está gradualmente perdendo energia e vigor!!! Corra e procure por qualquer um que possa recuperar você!!!
QUEST_LV_0300_20150729_000153	$Obtenha %s destruindo terminal
QUEST_LV_0300_20150729_000154	$Trazer cerne do Terminal
QUEST_LV_0300_20150729_000155	$Traga cerne do Terminal para Svitrigaila.
QUEST_LV_0300_20150729_000156	$Confeccione %s
QUEST_LV_0300_20150730_000157	$Como esperado, temos o cerne do Terminal novamente.{nl}Hmm.. Usarei um feitiço de proteção em você para que o terminal não te derrote como antes.{nl}Ainda tenho força suficiente para isso.
QUEST_LV_0300_20150730_000158	$Eu guio almas petrificadas de acordo com a vontade da deusa.
QUEST_LV_0300_20150730_000159	$A Geada de Pedra chegará aqui logo. Mas não sabemos quando...{nl}Eu me pergunto se o Detector de Petrificação está funcionando corretamente na rota de suprimentos.{nl}Você poderia verificar isso?
QUEST_LV_0300_20150730_000160	$Confeccione %s
QUEST_LV_0300_20150803_000161	$Eles podem ter morrido, já que não ouvimos mais falar neles.{nl}Se encontrar os corpos deles... por favor, traga-os com suas lembranças.
QUEST_LV_0300_20150803_000162	$Toda a tropa foi morta. Agradeço pela sua ajuda{nl}Deve haver uma peça entre as lembranças.
QUEST_LV_0300_20150803_000163	$Você precisa se mover para consertar.{nl}Cuidado com a Geada de Pedra.
QUEST_LV_0300_20150803_000164	$Água benta?{nl}Para que você precisa disso?
QUEST_LV_0300_20150803_000165	$Há um demônio que precisa de água benta no Distrito de Dingofasil{nl}...
QUEST_LV_0300_20150803_000166	${nl}Não me preocuparei com assuntos da sua vida pessoal, mas não posso ajudar demônios, sendo um clérigo.
QUEST_LV_0300_20150803_000167	$Talvez esse seja o único jeito...{nl}Destruir o Dispositivo de Integração de Espírito...{nl}Aqueles que me enviaram para cá disseram{nl}que o Dispositivo de Integração de Espírito e eu somos uma única coisa. Como fui me esquecer disso?
QUEST_LV_0300_20150803_000168	$O Dispositivo de Integração de Espírito absorve almas dos 3 terminais.{nl}A maldição de um tempo atrás era o processo de absorver almas.{nl}Vamos destruir os terminais um a um.
QUEST_LV_0300_20150803_000169	${nl}Então traga o cerne.{nl}Ah, conjurarei um feitiço em você para que não seja amaldiçoado.
QUEST_LV_0300_20150803_000170	
QUEST_LV_0300_20150803_000171	
QUEST_LV_0300_20150803_000172	
QUEST_LV_0300_20150803_000173	
QUEST_LV_0300_20150803_000174	
QUEST_LV_0300_20150803_000175	
QUEST_LV_0300_20150803_000176	
QUEST_LV_0300_20150803_000177	
QUEST_LV_0300_20150803_000178	
QUEST_LV_0300_20150803_000179	
QUEST_LV_0300_20150803_000180	
QUEST_LV_0300_20150803_000181	
QUEST_LV_0300_20150803_000182	
QUEST_LV_0300_20150803_000183	
QUEST_LV_0300_20150803_000184	
QUEST_LV_0300_20150803_000185	
QUEST_LV_0300_20150803_000186	
QUEST_LV_0300_20150803_000187	
QUEST_LV_0300_20150803_000188	
QUEST_LV_0300_20150908_000189	
QUEST_LV_0300_20150908_000190	
QUEST_LV_0300_20150908_000191	
QUEST_LV_0300_20150908_000192	
QUEST_LV_0300_20150908_000193	
QUEST_LV_0300_20150908_000194	
QUEST_LV_0300_20150908_000195	
QUEST_LV_0300_20150908_000196	
QUEST_LV_0300_20150908_000197	
QUEST_LV_0300_20150908_000198	
QUEST_LV_0300_20150908_000199	
QUEST_LV_0300_20150908_000200	
QUEST_LV_0300_20150908_000201	
QUEST_LV_0300_20150908_000202	
QUEST_LV_0300_20150908_000203	
QUEST_LV_0300_20150908_000204	
QUEST_LV_0300_20150908_000205	
QUEST_LV_0300_20150908_000206	
QUEST_LV_0300_20150908_000207	
QUEST_LV_0300_20150908_000208	
QUEST_LV_0300_20150908_000209	
QUEST_LV_0300_20150908_000210	
QUEST_LV_0300_20150908_000211	
QUEST_LV_0300_20151001_000212	
QUEST_LV_0300_20151001_000213	
QUEST_LV_0300_20151001_000214	
QUEST_LV_0300_20151001_000215	
QUEST_LV_0300_20151001_000216	
QUEST_LV_0300_20151001_000217	
QUEST_LV_0300_20151001_000218	
QUEST_LV_0300_20151001_000219	
QUEST_LV_0300_20151001_000220	
QUEST_LV_0300_20151001_000221	
QUEST_LV_0300_20151001_000222	
QUEST_LV_0300_20151001_000223	
QUEST_LV_0300_20151001_000224	
QUEST_LV_0300_20151001_000225	
QUEST_LV_0300_20151001_000226	
QUEST_LV_0300_20151001_000227	
QUEST_LV_0300_20151001_000228	
QUEST_LV_0300_20151001_000229	
QUEST_LV_0300_20151001_000230	
QUEST_LV_0300_20151001_000231	
QUEST_LV_0300_20151001_000232	
QUEST_LV_0300_20151001_000233	
QUEST_LV_0300_20151001_000234	
QUEST_LV_0300_20151001_000235	
QUEST_LV_0300_20151001_000236	
QUEST_LV_0300_20151001_000237	
QUEST_LV_0300_20151001_000238	
QUEST_LV_0300_20151001_000239	
QUEST_LV_0300_20151001_000240	
QUEST_LV_0300_20151001_000241	
QUEST_LV_0300_20151001_000242	
QUEST_LV_0300_20151001_000243	
QUEST_LV_0300_20151001_000244	
QUEST_LV_0300_20151001_000245	
QUEST_LV_0300_20151001_000246	
QUEST_LV_0300_20151001_000247	
QUEST_LV_0300_20151001_000248	
QUEST_LV_0300_20151001_000249	
QUEST_LV_0300_20151001_000250	
QUEST_LV_0300_20151001_000251	
QUEST_LV_0300_20151001_000252	
QUEST_LV_0300_20151001_000253	
QUEST_LV_0300_20151001_000254	
QUEST_LV_0300_20151001_000255	
QUEST_LV_0300_20151001_000256	
QUEST_LV_0300_20151001_000257	
QUEST_LV_0300_20151001_000258	
QUEST_LV_0300_20151001_000259	
QUEST_LV_0300_20151001_000260	
QUEST_LV_0300_20151001_000261	
QUEST_LV_0300_20151001_000262	
QUEST_LV_0300_20151001_000263	
QUEST_LV_0300_20151001_000264	
QUEST_LV_0300_20151001_000265	
QUEST_LV_0300_20151001_000266	
QUEST_LV_0300_20151001_000267	
QUEST_LV_0300_20151001_000268	
QUEST_LV_0300_20151001_000269	
QUEST_LV_0300_20151001_000270	
QUEST_LV_0300_20151001_000271	
QUEST_LV_0300_20151001_000272	
QUEST_LV_0300_20151001_000273	
QUEST_LV_0300_20151001_000274	
QUEST_LV_0300_20151001_000275	
QUEST_LV_0300_20151001_000276	
QUEST_LV_0300_20151001_000277	
QUEST_LV_0300_20151001_000278	
QUEST_LV_0300_20151001_000279	
QUEST_LV_0300_20151001_000280	
QUEST_LV_0300_20151001_000281	
QUEST_LV_0300_20151001_000282	
QUEST_LV_0300_20151001_000283	
QUEST_LV_0300_20151001_000284	
QUEST_LV_0300_20151001_000285	
QUEST_LV_0300_20151001_000286	
QUEST_LV_0300_20151001_000287	
QUEST_LV_0300_20151001_000288	
QUEST_LV_0300_20151001_000289	
QUEST_LV_0300_20151001_000290	
QUEST_LV_0300_20151001_000291	
QUEST_LV_0300_20151001_000292	
QUEST_LV_0300_20151001_000293	
QUEST_LV_0300_20151001_000294	
QUEST_LV_0300_20151001_000295	
QUEST_LV_0300_20151001_000296	
QUEST_LV_0300_20151001_000297	
QUEST_LV_0300_20151001_000298	
QUEST_LV_0300_20151001_000299	
QUEST_LV_0300_20151001_000300	
QUEST_LV_0300_20151001_000301	
QUEST_LV_0300_20151001_000302	
QUEST_LV_0300_20151001_000303	
QUEST_LV_0300_20151001_000304	
QUEST_LV_0300_20151001_000305	
QUEST_LV_0300_20151001_000306	
QUEST_LV_0300_20151001_000307	
QUEST_LV_0300_20151001_000308	
QUEST_LV_0300_20151001_000309	
QUEST_LV_0300_20151001_000310	
QUEST_LV_0300_20151001_000311	
QUEST_LV_0300_20151001_000312	
QUEST_LV_0300_20151001_000313	
QUEST_LV_0300_20151001_000314	
QUEST_LV_0300_20151001_000315	
QUEST_LV_0300_20151001_000316	
QUEST_LV_0300_20151001_000317	
QUEST_LV_0300_20151001_000318	
QUEST_LV_0300_20151001_000319	
QUEST_LV_0300_20151001_000320	
QUEST_LV_0300_20151001_000321	
QUEST_LV_0300_20151001_000322	
QUEST_LV_0300_20151001_000323	
QUEST_LV_0300_20151001_000324	
QUEST_LV_0300_20151001_000325	
QUEST_LV_0300_20151001_000326	
QUEST_LV_0300_20151001_000327	
QUEST_LV_0300_20151001_000328	
QUEST_LV_0300_20151001_000329	
QUEST_LV_0300_20151001_000330	
QUEST_LV_0300_20151001_000331	
QUEST_LV_0300_20151001_000332	
QUEST_LV_0300_20151001_000333	
QUEST_LV_0300_20151001_000334	
QUEST_LV_0300_20151001_000335	
QUEST_LV_0300_20151001_000336	
QUEST_LV_0300_20151001_000337	
QUEST_LV_0300_20151001_000338	
QUEST_LV_0300_20151001_000339	
QUEST_LV_0300_20151001_000340	
QUEST_LV_0300_20151001_000341	
QUEST_LV_0300_20151001_000342	
QUEST_LV_0300_20151001_000343	
QUEST_LV_0300_20151001_000344	
QUEST_LV_0300_20151001_000345	
QUEST_LV_0300_20151001_000346	
QUEST_LV_0300_20151001_000347	
QUEST_LV_0300_20151001_000348	
QUEST_LV_0300_20151001_000349	
QUEST_LV_0300_20151001_000350	
QUEST_LV_0300_20151001_000351	
QUEST_LV_0300_20151001_000352	
QUEST_LV_0300_20151001_000353	
QUEST_LV_0300_20151001_000354	
QUEST_LV_0300_20151001_000355	
QUEST_LV_0300_20151001_000356	
QUEST_LV_0300_20151001_000357	
QUEST_LV_0300_20151001_000358	
QUEST_LV_0300_20151001_000359	
QUEST_LV_0300_20151001_000360	
QUEST_LV_0300_20151001_000361	
QUEST_LV_0300_20151001_000362	
QUEST_LV_0300_20151001_000363	
QUEST_LV_0300_20151001_000364	
QUEST_LV_0300_20151001_000365	
QUEST_LV_0300_20151001_000366	
QUEST_LV_0300_20151001_000367	
QUEST_LV_0300_20151001_000368	
QUEST_LV_0300_20151001_000369	
QUEST_LV_0300_20151001_000370	
QUEST_LV_0300_20151001_000371	
QUEST_LV_0300_20151001_000372	
QUEST_LV_0300_20151001_000373	
QUEST_LV_0300_20151001_000374	
QUEST_LV_0300_20151001_000375	
QUEST_LV_0300_20151001_000376	
QUEST_LV_0300_20151001_000377	
QUEST_LV_0300_20151001_000378	
QUEST_LV_0300_20151001_000379	
QUEST_LV_0300_20151001_000380	
QUEST_LV_0300_20151001_000381	
QUEST_LV_0300_20151001_000382	
QUEST_LV_0300_20151001_000383	
QUEST_LV_0300_20151001_000384	
QUEST_LV_0300_20151001_000385	
QUEST_LV_0300_20151001_000386	
QUEST_LV_0300_20151001_000387	
QUEST_LV_0300_20151001_000388	
QUEST_LV_0300_20151001_000389	
QUEST_LV_0300_20151001_000390	
QUEST_LV_0300_20151001_000391	
QUEST_LV_0300_20151001_000392	
QUEST_LV_0300_20151001_000393	
QUEST_LV_0300_20151001_000394	
QUEST_LV_0300_20151001_000395	
QUEST_LV_0300_20151001_000396	
QUEST_LV_0300_20151001_000397	
QUEST_LV_0300_20151001_000398	
QUEST_LV_0300_20151001_000399	
QUEST_LV_0300_20151001_000400	
QUEST_LV_0300_20151001_000401	
QUEST_LV_0300_20151001_000402	
QUEST_LV_0300_20151001_000403	
QUEST_LV_0300_20151001_000404	
QUEST_LV_0300_20151001_000405	
QUEST_LV_0300_20151001_000406	
QUEST_LV_0300_20151001_000407	
QUEST_LV_0300_20151001_000408	
QUEST_LV_0300_20151001_000409	
QUEST_LV_0300_20151001_000410	
QUEST_LV_0300_20151001_000411	
